Year;Quarter;Unit;Economic Activity;GDP;Date
2015;Q3;Growth Rates Y-o-Y;Mining & Quarrying : Crude Petroleum & Natural Gas;5.29;2015-09
2015;Q3;Growth Rates Y-o-Y;Manufacturing : Manufacturing excluding petroleum refining;9.85;2015-09
2015;Q3;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Real Estate;3.44;2015-09
2015;Q3;Growth Rates Y-o-Y;Community, Social & Personal Services;7.11;2015-09
2015;Q3;Growth Rates Y-o-Y;Gross Value Added;4.9;2015-09
2015;Q4;Growth Rates Y-o-Y;Mining & Quarrying;5.98;2015-12
2015;Q4;Growth Rates Y-o-Y;Electricity, Gas and Water;10.47;2015-12
2015;Q4;Growth Rates Y-o-Y;Net Taxes on Products;2.41;2015-12
2016;Q1;Growth Rates Y-o-Y;Agriculture, Forestry & Fishing;2.18;2016-03
2016;Q1;Growth Rates Y-o-Y;Mining & Quarrying : Other Mining & Quarrying;-4.68;2016-03
2016;Q1;Growth Rates Y-o-Y;Manufacturing : Manufacturing excluding petroleum refining;1.99;2016-03
2016;Q1;Growth Rates Y-o-Y;Electricity, Gas and Water;19.39;2016-03
2016;Q1;Growth Rates Y-o-Y;Transport, Storage & Communication;1.47;2016-03
2016;Q1;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Real Estate;1.22;2016-03
2016;Q1;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;6.15;2016-03
2016;Q1;Growth Rates Y-o-Y;Net Taxes on Products;-4.23;2016-03
2016;Q2;Growth Rates Y-o-Y;Agriculture, Forestry & Fishing;5.51;2016-06
2016;Q2;Growth Rates Y-o-Y;Mining & Quarrying;-0.58;2016-06
2016;Q2;Growth Rates Y-o-Y;Wholesale & Retail Trade, Restaurants & hotels;-1.11;2016-06
2016;Q2;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services;2.86;2016-06
2016;Q3;Growth Rates Y-o-Y;Mining & Quarrying : Other Mining & Quarrying;-5.41;2016-09
2016;Q3;Growth Rates Y-o-Y;Manufacturing : Petroleum Refining;11.18;2016-09
2016;Q3;Growth Rates Y-o-Y;Electricity, Gas and Water;20.91;2016-09
2016;Q3;Growth Rates Y-o-Y;Construction;-4.9;2016-09
2016;Q3;Growth Rates Y-o-Y;Government Activities;-2.79;2016-09
2016;Q4;Growth Rates Y-o-Y;Mining & Quarrying : Crude Petroleum & Natural Gas;3.83;2016-12
2016;Q4;Growth Rates Y-o-Y;Manufacturing;1.47;2016-12
2016;Q4;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;3.22;2016-12
2016;Q4;Growth Rates Y-o-Y;Government Activities;0.14;2016-12
2017;Q1;Growth Rates Y-o-Y;Construction;-4.55;2017-03
2017;Q1;Growth Rates Y-o-Y;Gross Domestic Product;-0.41;2017-03
2017;Q2;Growth Rates Y-o-Y;Mining & Quarrying : Crude Petroleum & Natural Gas;-2.29;2017-06
2017;Q2;Growth Rates Y-o-Y;Construction;-5.07;2017-06
2017;Q2;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services;2.63;2017-06
2017;Q2;Growth Rates Y-o-Y;Government Activities;-1.04;2017-06
2017;Q2;Growth Rates Y-o-Y;Net Taxes on Products;-2.04;2017-06
2017;Q3;Growth Rates Y-o-Y;Agriculture, Forestry & Fishing;4.25;2017-09
2017;Q3;Growth Rates Y-o-Y;Electricity, Gas and Water;2.62;2017-09
2017;Q3;Growth Rates Y-o-Y;Transport, Storage & Communication;6.99;2017-09
2017;Q3;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Real Estate;5.03;2017-09
2017;Q3;Growth Rates Y-o-Y;Net Taxes on Products;-0.54;2017-09
2017;Q4;Growth Rates Y-o-Y;Electricity, Gas and Water;4.41;2017-12
2017;Q4;Growth Rates Y-o-Y;Construction;4.3;2017-12
2017;Q4;Growth Rates Y-o-Y;Wholesale & Retail Trade, Restaurants & hotels;6.4;2017-12
2018;Q1;Growth Rates Y-o-Y;Mining & Quarrying;0.67;2018-03
2018;Q1;Growth Rates Y-o-Y;Transport, Storage & Communication;2.58;2018-03
2018;Q1;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services;3.75;2018-03
2018;Q1;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;4.32;2018-03
2018;Q2;Growth Rates Y-o-Y;Manufacturing : Petroleum Refining;-4.13;2018-06
2018;Q2;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Real Estate;2.81;2018-06
2018;Q2;Growth Rates Y-o-Y;Gross Value Added;3.9;2018-06
2018;Q3;Growth Rates Y-o-Y;Mining & Quarrying;4.15;2018-09
2018;Q3;Growth Rates Y-o-Y;Mining & Quarrying : Crude Petroleum & Natural Gas;4.22;2018-09
2018;Q3;Growth Rates Y-o-Y;Mining & Quarrying : Other Mining & Quarrying;0.98;2018-09
2018;Q3;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Finance , Insurance and Business sevices;6.58;2018-09
2018;Q3;Growth Rates Y-o-Y;Gross Domestic Product;3.11;2018-09
2018;Q4;Growth Rates Y-o-Y;Mining & Quarrying;8.05;2018-12
2018;Q4;Growth Rates Y-o-Y;Manufacturing;0.66;2018-12
2018;Q4;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services;4.83;2018-12
2018;Q4;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services : Real Estate;2.37;2018-12
2018;Q4;Growth Rates Y-o-Y;Community, Social & Personal Services;6.49;2018-12
2019;Q1;Growth Rates Y-o-Y;Mining & Quarrying : Crude Petroleum & Natural Gas;0.6;2019-03
2019;Q1;Growth Rates Y-o-Y;Finance, Insurance, Real Estate & Business Services;5.37;2019-03
2019;Q1;Growth Rates Y-o-Y;Gross Domestic Product;2.84;2019-03
2019;Q2;Growth Rates Y-o-Y;Mining & Quarrying : Other Mining & Quarrying;6.18;2019-06
2019;Q2;Growth Rates Y-o-Y;Transport, Storage & Communication;9.43;2019-06
